id,regisseur
19255,Sam Mendes
23049,Donald Petrie
10024,Nick Cassavetes
38780,Uwe Boll
23128,Louie Psihoyos
17332,Joe Wright
278604,Dominic Polcino
13207,Marcus Nispel
15577,Wayne Kramer
18405,Dennis Iliadis
37080,Rodrigo García
34003,Roy Burdine
25941,Daniel Barber
19959,Jonathan Mostow
22164,Ben Ramsey
19794,Lara Shapiro
15268,Andrzej Bartkowiak
15189,Thor Freudenthal
30431,Jon Amiel
25968,Emily Young
29917,Stuart Hazeldine
17335,Steve Shill
11928,Francis Ford Coppola
25754,Donald P. Borchers
26583,Keoni Waxman
18238,Phil Claydon
22798,Drew Barrymore
46584,Jacob Tierney
36800,Tarik Saleh
19833,Armando Iannucci
13576,Kenny Ortega
32868,Lee Toland Krieger
36811,Michael Hoffman
8284,Jim Jarmusch
26035,Nancy Bardawil
32985,Michael J. Bassett
32678,Alex De Rakoff
29426,George A. Romero
21724,Damien Dante Wayans
17577,Jason Connery
23566,William Lau
2080,Gavin Hood
14141,Danny Leiner
53985,Peter Ramsey
33974,Lukas Moodysson
17532,Chris Fisher
71866,Francesca Gregorini
24804,Scott Sanders
28053,Raymond De Felitta
28118,Max Lang
26963,Tomm Moore
8915,Mira Nair
14853,Sheldon Wilson
33997,Sherry Hormann
24480,Peter Sohn
21467,Wolfgang Murnberger
14711,Fuminori Kizaki
36939,Duncan Ward
16325,Greg Marcks
25137,Peter Hyams
52505,Don Roos
33788,Joel Bergvall
49522,Debbie Isitt
25846,Giuseppe Tornatore
24589,Ronnie del Carmen
41360,Sandy Collora
22805,Katherine Dieckmann
14536,Jonas Elmer
12404,Richard Linklater
44027,Werner Herzog
19556,Zach Cregger
66113,Simone North
16759,Oliver Hirschbiegel
26693,Ryuta Miyake
4475,Rebecca Miller
14857,David Hollander
28665,Kevin Tancharoen
26722,Anthony Waller
26809,Kevin Deters
16335,Gilles Paquet-Brenner
37169,Tom Six
26587,Anthony DiBlasi
14164,James Wong
8316,Julie Delpy
5937,Florian Gallenberger
26688,Stewart Hendler
24051,Ernie Barbarash
24271,Peter Hewitt
19688,John Stockwell
20777,Jonathan Liebesman
25983,Ti West
79896,D. Kerry Prior 
29159,Dario Argento
21862,Christian Forte
33511,Sam Taylor-Johnson
37565,Oliver Parker
11388,Michael Polish
14028,Tim Matheson
27588,Tyler Oliver
14849,Stephen Herek
22683,Thomas Carter
19458,Allison Liddi-Brown
16440,Mike Smith
41479,Derrick Borte
20407,John Hindman
17927,Will Gluck
40850,Lisa Barros D'Sa
26820,Richard Loncraine
31218,Nick Love
27989,Cheryl Hines
22717,Prabhu Deva
20178,Bobcat Goldthwait
20618,Steve Rash
17680,Steven Soderbergh
27646,Adam Gierasch
24832,Jeff King
26588,Lee Demarbre
30250,Sophie Barthes
16931,Stephen Herek
37659,Tom DiCillo
23382,Thomas Jane
2325,Aleksandr Buravsky
42556,Arlene Sanford
36123,Howard Hall
22494,Gareth Carrivick
33806,Felix Van Groeningen
25704,Vicky Jenson
21469,Alex Merkin
27310,Roel Reiné
20606,Jake West
24001,Dave Parker
18898,Ken Loach
26320,Ang Lee
72962,Josh Cooley
25405,Ross Katz
14410,"George Tillman, Jr."
46420,Sean Byrne
26171,Kirk Jones
34592,Kevin Hamedani
25196,Scott Cooper
28479,Florian Baxmeyer
23173,Jon Wright
19905,Neal Brennan
38850,Anders Anderson
20825,Nia Vardalos
28019,Russell Mulcahy
31169,John Kent Harrison
34188,Scott S. Anderson
32338,Jennifer Devoldère
41009,Ian Fitzgibbon
51249,Tim McCanlies
23720,Lynn Shelton
23127,Rob Zombie
22135,Dror Soref
29919,Howard Michael Gould
52034,Shinya Tsukamoto
39545,Jac Schaeffer
22681,Morgan J. Freeman
29134,Cherien Dabis
18759,Tim Iacofano
18480,Larry Charles
26736,Lev L. Spiro
37721,Andrew Lancaster
15060,Peter Avanzino
44571,Gordon Chan
38087,Dan Eckman
21033,Dean O'Flaherty
30685,Joel Schumacher
46127,James Hayman
18065,Benny Boom
39037,Julio DePietro
26223,Richard Harrah
24438,Marc Lawrence
1977,Toby Wilkins
22175,Nicholaus Goossen
282963,James Strong
26032,Rob Williams
14838,Enda McCallion
27561,Mike Clattenburg
20441,Martin Barnewitz
15039,Richard Crudo
23988,Bo Zenga
29150,Robert D. Siegel
23509,Giovanni Veronesi
26367,Tyler Perry
38150,Philip Ridley
31189,Ruba Nadda
19105,Sam Dunn
220903,Martha Holmes
33870,Bruce Beresford
17618,Robert Hall
30974,Abel Ferry
34423,Kevin Heffernan
23116,Dylan Avery
54507,Matt Lang
27370,Shane Van Dyke
21641,Tom Hooper
34279,Yann Moix
15670,Tyler Perry
26191,Claire Denis
35689,Jake Goldberger
49637,Julien Nitzberg
19599,John Harrison
14402,Patrice Leconte
28238,Gregory Doran
44750,Jim Strouse
16634,R. W. Goodwin
21474,Bille Woodruff
32389,François Alaux
25073,Sean McConville
46641,David Kaplan
19238,Michael Samonek
15004,Daniel Farrands
37928,Atsuya Uki
25867,Priyadarshan
31981,John Moffitt
31687,Stephen Cragg
27205,Christopher Nolan
10138,Jon Favreau
12155,Tim Burton
44214,Darren Aronofsky
12444,David Yates
20352,Pierre Coffin
27578,Sylvester Stallone
10191,Dean DeBlois
11324,Martin Scorsese
20526,Joseph Kosinski
38757,Nathan Greno
10193,Lee Unkrich
27576,Phillip Noyce
44115,Danny Boyle
37735,Will Gluck
10140,Michael Apted
23483,Matthew Vaughn
37710,Florian Henckel von Donnersmarck
9543,Mike Newell
20662,Ridley Scott
44264,Ethan Coen
18823,Louis Leterrier
27022,Jon Turteltaub
37056,Gary Winick
37799,David Fincher
22538,Edgar Wright
39451,Paul Weitz
34851,Nimród Antal
32657,Chris Columbus
44048,Tony Scott
10192,Mike Mitchell
22971,Lasse Hallström
34544,Joe Carnahan
39514,Robert Schwentke
23631,Robert Rodriguez
38365,Dennis Dugan
20504,Albert Hughes
35056,Shawn Levy
23168,Ben Affleck
23169,Allen Coulter
24021,David Slade
38055,Tom McGrath
10196,M. Night Shyamalan
27581,Adam McKay
42941,Ben Ketai
49018,James Wan
41233,Jon M. Chu
45269,Tom Hooper
43347,Edward Zwick
49009,Peter Weir
31867,Miguel Sapochnik
23830,Massy Tadjedin
37834,James Mangold
38234,Isaac Florentine
38167,Ryan Murphy
46705,Derek Cianfrance
27573,Andy Tennant
25195,Anand Tucker
22972,Paul Greengrass
38745,Rob Letterman
34806,Alan Poul
37950,Burr Steers
41210,Josh Gordon
27586,Floria Sigismondi
32856,Garry Marshall
46261,Troy Nixey
44683,Bradley Raymond
41439,Kevin Greutert
38575,Harald Zwart
41733,Todd Phillips
44147,Jonathan Lynn
26389,Pierre Morel
11439,Roman Polanski
43923,Anna Boden
43539,Paul Haggis
23437,Samuel Bayer
34813,Sylvain White
45317,David O. Russell
32823,Nicholas Stoller
46838,Eli Craig
20533,Jimmy Hayward
33473,Rob Hardy
26022,Karan Johar
40264,Jason Friedberg
44639,Charles Ferguson
37821,Robert Luketic
22894,Scott Stewart
44982,Géla Babluani
38303,Andy Fickman
35019,Susanna White
23048,Steve Pink
43549,Paul Scheuring
41402,Matt Reeves
43949,Rob Reiner
41216,Zack Snyder
22907,John Luessenhop
42297,Steve Antin
44129,John Wells
38073,Nanette Burstein
41411,Roselyne Bosch
41436,Tod Williams
42188,Mark Romanek
40662,Brandon Vietti
27579,Anton Corbijn
23742,Kevin Smith
101669,Darren Lynn Bousman
43933,Gareth Edwards
59468,Emilio Estevez
38408,Greg Berlanti
23759,Neil Marshall
55347,Mike Mills
41505,Björn Stein
44113,John Curran
33217,Thor Freudenthal
43947,Steven R. Monroe
43593,Alexandre Aja
38357,Roger Michell
45094,Tony Goldwyn
38358,Daniel Stamm
23023,Michael Lembeck
39285,Gil Junger
38363,Doug Liman
45657,John Carpenter
30675,Sam Liu
26388,Rodrigo Cortés
38778,Jay Roach
13477,Mark Steven Johnson
46541,Giorgio Serafini
52338,James Keach
39781,Lisa Cholodenko
42684,Colin Strause
48289,John Madden
49953,Ben Stassen
44718,Aaron Schneider
38199,Gregor Jordan
39013,Debra Granik
31900,Joann Sfar
27004,Stephen Milburn Anderson
39691,Brad Peyton
44244,Paul Hoen
37931,Jorma Taccone
38843,Elizabeth Allen Rosenbaum
7978,Joe Johnston
27583,Noah Baumbach
42888,James L. Brooks
16290,Jeff Tremaine
50479,Stuart Gillard
58496,Asif Kapadia
52208,Joseph Guzman
45649,Quentin Dupieux
23172,Brian Levant
34016,Jim Field Smith
41215,Christopher Smith
46503,Andrew Jarecki
53172,Malcolm Venville
37414,Michael Winterbottom
48838,William Monahan
43931,Wes Craven
42194,Dwight H. Little
42194,Dwight H. Little
42194,Dwight H. Little
42194,Dwight H. Little
60309,Robert Redford
35153,Marcus Warren
34803,Neil LaBute
44835,Spencer Susser
59490,Werner Herzog
45569,Patrick Hughes
44363,Adam Green
33909,Oliver Stone
65760,Larysa Kondracki
40247,Nicole Holofcener
43434,Olivier Assayas
38407,Mikael Håfström
60011,Steven Silver
50838,Michael Greenspan
47518,Robert Lieberman
35690,Julie Anne Robinson
74997,Tom Six
44009,Mike Leigh
44874,William Lau
45658,Dan Rush
33555,Rachel Goldenberg
29427,Breck Eisner
41180,Eric Laneuville
51200,John H. Lee
27585,John Cameron Mitchell
39210,Sofia Coppola
12819,Anthony Bell
36950,Barry Levinson
43920,Kim Chapiron
40205,Peter DeLuise
35558,Michael Grossman
41135,Fouad Mikati
41515,Eric Brevig
37932,Michael Damian
35217,Markus Goller
41592,Max Giwa
38570,Craig Moss
38093,Sanaa Hamri
45162,Lauren Montgomery
45132,James Gunn
44638,Julie Taymor
45013,Christopher B. Landon
48392,Johannes Stjärne Nilsson
51736,Fernanda Cardoso
46198,Daryn Tufts
45745,Colin Levy
12685,Uwe Boll
43641,Joaquim Dos Santos
44918,Shane Van Dyke
45272,Shana Feste
47386,Andy Mitton
30061,Sam Liu
39452,Banksy
46934,Bernard Rose
43930,Stuart Beattie
33107,Marcos Efron
367186,Sergio Mimica-Gezzan
278427,Peter Shin
44040,John Erick Dowdle
46837,Gregg Araki
31007,Jake Scott
44716,Susanne Bier
40619,Teddy Newton
29564,P.J. Pesce
58446,Michael Goldbach
71622,Fernando Barreda Luna
89704,Werner Herzog
34563,Rick Famuyiwa
50090,Jang Hoon
31261,Shinji Aramaki
34751,Will Geiger
46829,Richard J. Lewis
55061,Geoffrey Sax
12201,Martin Campbell
44678,Kaare Andrews
49787,Andrew Traucki
31035,Hans Petter Moland
70695,Abe Sylvia
51409,Julie Bertuccelli
42296,Henry Joost
35169,Roger Kumble
45324,George Hickenlooper
32206,Justin Jones
43919,Adam Green
47559,Justin Chadwick
189197,Jeremy Podeswa
44263,Benny Chan
70588,David Robert Mitchell
49350,Ron Oliver
43935,Kevin Munroe
47407,Scott Wheeler
38568,Rob Epstein
43942,Alex Gibney
47607,Lena Dunham
56601,William Dear
47218,Josh Radnor
36515,Catherine Cyran
43263,Robert Harmon
55215,Mike Disa
52015,Jim Mickle
41988,Joaquim Dos Santos
41827,Simon Rumley
39312,Tim Hetherington
46528,Sngmoo Lee
44992,Toni Myers
50204,John Landis
59437,Shawn Ku
32916,Spike Brandt
56272,Sebastian Gutierrez
12645,Baltasar Kormákur
37495,Chris Morris
39681,Daniel Grou
62728,Rowan Joffe
63727,Manuel Carballo
36801,Ricky Gervais
30587,Jason Woliner
42918,Ben Steinbauer
25891,John Inwood
55785,Peter Mullan
57419,Dragan Bjelogrlić
44991,Jacob Chase
43939,Casey Affleck
59435,Marilyn Agrelo
35221,Trent Cooper
46689,Lucy Walker
47088,Shari Springer Berman
34583,Joey Stewart
52454,Christopher Ray
41556,Galt Niederhoffer
34335,Chris Shadley
71700,Carl Bessai
45556,Brian Trenchard-Smith
46713,Keoni Waxman
44944,Tyler Perry
40080,Stephen Herek
70925,Jim Loach
39440,Davis Guggenheim
63578,Michael Winterbottom
45368,Alexandre Arcady
47763,Jon Knautz
53459,Johannes Roberts
33602,Mick Jackson
352812,Dean Wellins
57120,Kelly Reichardt
55246,Max Winkler
52333,Wagner de Assis
46138,Nigel Cole
74471,Howard J. Ford
39522,Eric Forsberg
40720,Joel Schumacher
31967,Shukō Murase
38033,Deon Taylor
54532,J.C. Calciano
66195,Nick Tomnay
43922,Mel Damski
35791,Paul W.S. Anderson
31196,Gabriel Cowan
27584,John Stalberg
50037,Panos Cosmatos
70862,Elijah Drenner
11761,Michael Lander
44737,Thomas Balmès
65056,Michael J. Weithorn
35691,David Nixon
47177,Mark McQueen
63498,Tono Errando
59110,Darragh Byrne
43552,Brad Anderson
64786,Saratswadee Wongsomphet
46368,Peter Atencio
40663,Josh Fox
51764,Douglas Langway
52060,Gil Junger
36736,Greg Franklin
52605,Joseph Graham
39486,Randall Wallace
55244,Richard Press
46718,Joaquim Dos Santos
40777,Punit Malhotra
58107,Shinobu Yoshioka
39356,Taika Waititi
44950,Adam Wingard
24243,Laís Bodanzky
41397,Ricki Stern
550,David Fincher
603,Lilly Wachowski
14,Sam Mendes
1893,George Lucas
564,Stephen Sommers
497,Frank Darabont
745,M. Night Shyamalan
36643,Michael Apted
796,Roger Kumble
2668,Tim Burton
37135,Chris Buck
2105,Paul Weitz
1844,Jon Amiel
863,John Lasseter
4951,Gil Junger
509,Roger Michell
817,Jay Roach
226,Kimberly Peirce
9008,Michael Mann
926,Dean Parisot
345,Stanley Kubrick
492,Spike Jonze
9535,Harold Ramis
10137,Rob Minkoff
9481,Phillip Noyce
8487,Barry Sonnenfeld
1911,John McTiernan
9946,Peter Hyams
1715,Lasse Hallström
10386,Brad Bird
8914,Renny Harlin
9473,Trey Parker
2112,Paul Abascal
4806,Garry Marshall
10314,Robert Iscove
10398,Bruce Beresford
8374,Troy Duffy
1542,Mike Judge
1443,Sofia Coppola
2277,Chris Columbus
2667,Daniel Myrick
622,Roman Polanski
10400,Norman Jewison
1090,Josef Rusnak
9032,Dennis Dugan
8649,Martin Scorsese
8224,Joel Schumacher
1832,Kevin Smith
3558,James Mangold
15400,Jun Falkenstein
11618,Jan de Bont
1641,Bronwen Hughes
11622,Hugh Wilson
11374,Ron Howard
10207,Luis Mandoki
2275,Simon West
10307,Rupert Wainwright
11601,David Koepp
9451,Alexander Payne
332,David Kellogg
334,Paul Thomas Anderson
2020,Gary Sinyor
9423,John Bruno
1213,Anthony Minghella
9825,Steve Miner
9781,Adam Rifkin
9824,Kinka Usher
4816,Jim Jarmusch
49948,Paul Brizzi
9430,Doug Liman
11355,Raja Gosnell
12117,Jon Turteltaub
13466,Joe Johnston
6415,David O. Russell
1850,Miloš Forman
17707,Jonathan Kaplan
26177,Rob Marshall
11377,William Malone
12095,Scott Spiegel
18621,Mike Barker
16716,David Hugh Jones
913,John McTiernan
12618,Sydney Pollack
1946,David Cronenberg
20024,Neil Jordan
11001,Les Mayfield
7341,Katt Shea
1073,Mark Pellington
38809,James Toback
54982,Martha Coolidge
10563,Damon Santostefano
9455,James Foley
1439,Andy Tennant
12524,Julie Taymor
41586,Charles T. Kanganis
10366,Mic Rodgers
10154,Kelly Makin
12485,Turi Meyer
17198,Jeff Abugov
12596,Mike Newell
10213,P.J. Pesce
17771,István Szabó
6522,Ted Demme
21349,Wayne Wang
2900,Rand Ravich
9849,Donald Petrie
10210,Michael Hoffman
10388,Steven Soderbergh
10397,Alan Parker
12220,Rob Reiner
14429,John Schultz
11119,Geoff Murphy
27653,Larry Latham
10208,Tim Hill
404,David Lynch
13099,Benny Chan
2290,Peter Kassovitz
10402,Mike Mitchell
16331,John Badham
6552,Rodman Flender
9563,Oliver Stone
30943,Ulu Grosbard
10908,John G. Avildsen
11129,Justin Kerrigan
11353,Frank Oz
10342,Kevin Williamson
13787,Jane Campion
10279,Spike Lee
14709,Brian Robbins
10350,Christopher Roberts
42739,Tim Roth
20770,Jamie Babbit
15556,Irwin Winkler
10354,Clint Eastwood
3293,Martyn Burke
10490,Michael Patrick Jann
9684,Woody Allen
10219,Scott Hicks
16172,Mark Tarlov
26149,Wes Craven
19594,Gary Goldman
13428,Gregor Jordan
10390,Sam Raimi
15198,Jay Roach
16379,Scott Silver
10399,Patricia Rozema
15256,Risa Bramon Garcia
10212,Antonia Bird
8970,Sam Weisman
9465,Robert Altman
14242,Chris Smith
18681,Stephan Elliott
10047,Luc Besson
18417,Garry Marshall
22509,Donna Deitch
5470,Graham Baker
20761,Ron Shelton
815,John Stephenson
31183,John Henderson
24066,Mark Illsley
22267,Ang Lee
18212,Anne Wheeler
18892,Darren Stein
10496,Louis Morneau
46435,Mike Leigh
16406,Andrew Fleming
31582,Joel Schumacher
47288,Richard Rich
10916,Michael Vejar
28029,Tony Goldwyn
10359,Russell Mulcahy
14005,Lloyd Kaufman
14578,Michael Corrente
54004,Alan Metter
5319,Sanjay Leela Bhansali
25752,Kari Skogland
12479,Alan Rudolph
28902,Neil Jordan
14484,Michael Cristofer
12594,Jack Sholder
17709,Hugh Wilson
16508,Maurice Joyce
29698,Lynne Ramsay
17870,Keith Truesdell
1812,Jim Fall
22345,Bob Clark
10381,Jake Scott
64202,Curt Geda
10557,Damien O'Donnell
39964,Jeff Pollack
24020,Steve Boyum
36251,David Steinberg
10482,Adrian Edmondson
10368,Franco Zeffirelli
34513,Rocco Urbisci
40863,Jackie Chan
17681,Jim Stenstrum
185789,David Lynch
120,Peter Jackson
671,Chris Columbus
1018,David Lynch
141,Richard Kelly
585,Lee Unkrich
644,Steven Spielberg
808,Andrew Adamson
634,Sharon Maguire
161,Steven Soderbergh
676,Michael Bay
1734,Stephen Sommers
10865,Gary Trousdale
1995,Simon West
453,Ron Howard
2770,J.B. Rogers
9880,Garry Marshall
824,Baz Luhrmann
869,Tim Burton
9428,Wes Anderson
4133,Ted Demme
853,Jean-Jacques Annaud
855,Ridley Scott
8835,Robert Luketic
9476,Brian Helgeland
9398,Ben Stiller
11397,Joel Gallen
4248,Keenen Ivory Wayans
5175,Brett Ratner
2034,Antoine Fuqua
1933,Alejandro Amenábar
12589,John A. Davis
2294,Kevin Smith
9778,Peter Chelsom
10992,Lawrence Guterman
1903,Cameron Crowe
13931,Pete Docter
2140,Chris Nahon
1535,Tony Scott
9705,Dominic Sena
9889,Bobby Farrelly
15167,Owen Hurley
18269,Darrell Rooney
9989,Peter Howitt
2114,Hironobu Sakaguchi
9081,Richard Linklater
2057,Michael Cristofer
10808,Steve Carr
8007,John Moore
8922,Victor Salva
11232,James Mangold
11467,Joe Roth
768,Albert Hughes
2100,Rod Lurie
2043,Lee Tamahori
39939,Jay Chandrasekhar
2018,Adam Shankman
9896,Jerry Zucker
5279,Robert Altman
11470,James Isaac
6073,Gore Verbinski
10866,John Dahl
10950,Jessie Nelson
467,Nick Hamm
10829,Brent Maddock
2144,Harald Zwart
12508,Stephen Herek
167,Iain Softley
12658,Tony Goldwyn
17203,Paddy Breathnach
12103,Gary Fleder
9378,Steve Beck
9290,Simon Wincer
12149,Bill Paxton
21448,Tony Craig
5852,Luis Mandoki
11457,Irwin Winkler
6440,Lasse Hallström
11313,Scott Hicks
1548,Terry Zwigoff
2176,Daniel Sackheim
2749,John Herzfeld
11065,Tim Blake Nelson
20857,Brian Robbins
9397,Ivan Reitman
10050,Tommy O'Haver
10833,David Mirkin
8489,Michael Mann
331214,Phil Alden Robinson
10972,Brad Anderson
11371,Frank Oz
1365,Marc Forster
10956,Dennie Gordon
10877,Andrzej Bartkowiak
2575,John Boorman
1921,Pat O'Connor
8386,Jesse Dylan
10646,Gregory Poirier
6007,Petter Næss
11086,Frank Darabont
12138,Demian Lichtenstein
23949,Richard Linklater
28635,Chris Angel
14034,Sam Weisman
10016,John Carpenter
10878,Dennis Dugan
2779,Woody Allen
11091,Penny Marshall
10706,Jean de Segonzac
12610,Bobby Farrelly
10778,Joel Coen
10796,James Wong
9104,Gregor Jordan
24940,Mark Waters
10491,Michael Apted
9799,Rob Cohen
441,Michel Gondry
9816,Thomas Carter
19076,Charles Shyer
9517,Larry Clark
59940,Kari Skogland
1999,Todd Field
10054,Robert Rodriguez
5955,Sean Penn
9991,Barry Skolnick
3172,Barry Levinson
11090,Luke Greenfield
7501,Brian Koppelman
56715,Jean-Marie Poiré
10691,John Stockwell
28171,Mojtaba Mirtahasebi
10477,Renny Harlin
14369,Brendan Malloy
27601,Lloyd Kaufman
5764,Peter Hewitt
13496,Les Mayfield
9740,Ridley Scott
11456,Harold Becker
2084,Jez Butterworth
26290,Sandra Goldbacher
4965,Gary Fleder
32577,John Duigan
9523,Ray Lawrence
21597,Sam Irvin
13503,Steve Miner
12660,Gillian Armstrong
26602,Mike Tollin
2171,David Wain
10984,Jamie Blanks
11088,David Mamet
4012,Henry Bean
23685,Henry Selick
39180,John Whitesell
16550,Todd Solondz
20536,Billy Crystal
18976,Dick Lowry
12312,John Pasquin
1783,David L. Cunningham
32593,Caroline Thompson
11889,Richard Eyre
11469,Gil Junger
9648,Mark Joffe
26976,Mike Nichols
15601,Jim Stenstrum
331,Joe Johnston
15192,Tim Blake Nelson
19366,Harry Elfont
1722,John Madden
28308,Jonas McCord
37632,Sheldon Lettich
2141,Mark Rydell
13166,Tom Green
26840,Vicky Jenson
15647,Charles Herman-Wurmfeld
30416,Jan Harlan
11370,Peter Hyams
35080,Peter Bogdanovich
12484,J.S. Cardone
9683,Blair Hayes
200813,Alastair Fothergill
12900,Frank Pierson
20794,David Atkins
16723,Francine McDougall
11380,Ernest R. Dickerson
1282,Stacy Peralta
26475,Alan Cumming
13408,DJ Pooh
19058,Dick Maas
21997,Mariano Barroso
34205,Mary Lambert
35703,Steve Purcell
35831,Jean-Paul Salomé
17612,Léa Pool
16161,John Singleton
3003,Stuart Orme
2029,Étienne Chatiliez
18828,George Gallo
155,Christopher Nolan
10681,Andrew Stanton
1726,Jon Favreau
8681,Pierre Morel
217,Steven Spielberg
8966,Catherine Hardwicke
10764,Marc Forster
9502,Mark Osborne
13523,Sean Anders
11631,Phyllida Lloyd
4922,David Fincher
1724,Louis Leterrier
13223,Clint Eastwood
10527,Eric Darnell
11253,Guillermo del Toro
8247,Doug Liman
88751,Eric Brevig
8909,Timur Bekmambetov
13179,Bradley Raymond
12405,Danny Boyle
2253,Bryan Singer
7840,Roland Emmerich
8960,Peter Berg
12162,Kathryn Bigelow
9029,Tom Vaughan
2454,Andrew Adamson
7446,Ben Stiller
13027,D.J. Caruso
14574,Mark Herman
7555,Sylvester Stallone
10483,Paul W.S. Anderson
8328,Jon M. Chu
10200,Scott Derrickson
11127,Edward Neumeier
11321,Gabriele Muccino
7191,Matt Reeves
13053,Chris Williams
9870,Nicholas Stoller
6972,Baz Luhrmann
10201,Peyton Reed
